route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
001,108.0.1,1032027,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397382,55871,0,0
001,108.0.1,1032034,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397380,55870,0,0
001,108.0.1,1032026,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397373,55871,0,0
001,108.0.1,1032033,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397379,55870,0,0
001,108.0.1,1032025,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397383,55871,0,0
001,108.0.1,1032035,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397377,55870,0,0
001,108.0.1,1032024,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397381,55871,0,0
001,108.0.1,1032023,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397384,55870,0,0
001,108.0.1,1032022,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397385,55871,0,0
001,108.0.1,1032021,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397386,55870,0,0
001,108.0.1,1032020,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397387,55871,0,0
001,108.0.1,1032019,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397388,55870,0,0
001,108.0.1,1032018,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397378,55871,0,0
001,108.0.1,1032017,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397380,55870,0,0
001,108.0.1,1032016,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397376,55871,0,0
001,108.0.1,1032015,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397379,55870,0,0
001,108.0.1,1032014,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397373,55871,0,0
001,108.0.1,1032013,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397377,55870,0,0
001,108.0.1,1032012,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397383,55871,0,0
001,108.0.1,1032011,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397384,55870,0,0
001,108.0.1,1032010,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397381,55871,0,0
001,108.0.1,1032009,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397386,55870,0,0
001,108.0.1,1032008,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397385,55871,0,0
001,108.0.1,1032007,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397388,55870,0,0
001,108.0.1,1032006,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397387,55871,0,0
001,108.0.1,1032005,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397380,55870,0,0
001,108.0.1,1032004,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397378,55871,0,0
001,108.0.1,1032003,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397379,55870,0,0
001,108.0.1,1032002,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397376,55871,0,0
001,108.0.1,1032001,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397377,55870,0,0
001,108.0.1,1032000,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397373,55871,0,0
001,108.0.1,1031999,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397389,55870,0,0
001,108.0.1,1031998,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397372,55871,0,0
001,108.0.1,1031997,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397381,55870,0,0
001,108.0.1,1031996,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397384,55871,0,0
001,108.0.1,1031995,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397385,55870,0,0
001,108.0.1,1031994,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397386,55871,0,0
001,108.0.1,1031993,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397387,55870,0,0
001,108.0.1,1031992,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397388,55871,0,0
001,108.0.1,1031991,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397378,55870,0,0
001,108.0.1,1031990,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397380,55871,0,0
001,108.0.1,1031989,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397376,55870,0,0
001,108.0.1,1031988,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397379,55871,0,0
001,108.0.1,1031987,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397373,55870,0,0
001,108.0.1,1031986,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397377,55871,0,0
001,108.0.1,1031985,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397372,55870,0,0
001,108.0.1,1031984,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397375,55871,0,0
001,108.0.1,1031983,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397374,55870,0,0
001,108.0.1,1031982,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397381,55871,0,0
001,108.0.1,1031981,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397386,55870,0,0
001,108.0.1,1031980,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397385,55871,0,0
001,108.0.1,1031979,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397388,55870,0,0
001,108.0.1,1031978,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397387,55871,0,0
001,108.0.1,1031977,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397380,55870,0,0
001,108.0.1,1031976,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397378,55871,0,0
001,108.0.1,1031975,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397379,55870,0,0
001,108.0.1,1031974,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397376,55871,0,0
001,108.0.1,1031973,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397377,55870,0,0
001,108.0.1,1032032,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397373,55871,0,0
001,108.0.1,1032031,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397375,55870,0,0
001,108.0.1,1032030,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397372,55871,0,0
001,108.0.1,1032029,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397381,55870,0,0
001,108.0.1,1032028,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397374,55871,0,0
001,108.0.1,1031971,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397388,55870,0,0
001,108.0.1,1031970,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397385,55871,0,0
001,108.0.1,1031969,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397380,55870,0,0
001,108.0.1,1031972,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397387,55872,0,0
001,108.0.1,1032036,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397379,55870,0,0
001,108.0.1,1032037,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397378,55871,0,0
001,108.0.1,1032038,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397377,55870,0,0
001,108.0.1,1032039,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397376,55872,0,0
001,108.0.1,1032040,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397375,55870,0,0
001,108.0.1,1032042,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397373,55871,0,0
001,108.0.1,1032041,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397374,55870,0,0
001,108.0.1,1032043,1 KENNY LIVINGSTON TO REYNOLDSBURG PARK AND RIDE,,0,397372,55872,0,0
001,108.0.1,1032101,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397381,55876,0,0
001,108.0.1,1032107,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397385,55876,0,0
001,108.0.1,1032100,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,397384,55875,0,0
001,108.0.1,1032108,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397387,55876,0,0
001,108.0.1,1032099,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,397386,55875,0,0
001,108.0.1,1032109,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397378,55876,0,0
001,108.0.1,1032098,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,397388,55875,0,0
001,108.0.1,1032097,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397376,55876,0,0
001,108.0.1,1032096,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,397380,55875,0,0
001,108.0.1,1032095,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397373,55876,0,0
001,108.0.1,1032094,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,397379,55875,0,0
001,108.0.1,1032093,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397383,55876,0,0
001,108.0.1,1032092,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,397377,55875,0,0
001,108.0.1,1032091,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397381,55876,0,0
001,108.0.1,1032090,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,397384,55875,0,0
001,108.0.1,1032089,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397385,55876,0,0
001,108.0.1,1032088,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,397386,55875,0,0
001,108.0.1,1032087,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397387,55876,0,0
001,108.0.1,1032086,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,397388,55875,0,0
001,108.0.1,1032085,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397378,55876,0,0
001,108.0.1,1032084,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,397380,55875,0,0
001,108.0.1,1032083,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397376,55876,0,0
001,108.0.1,1032082,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,397379,55875,0,0
001,108.0.1,1032081,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397373,55876,0,0
001,108.0.1,1032080,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,397377,55875,0,0
001,108.0.1,1032079,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397372,55876,0,0
001,108.0.1,1032078,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,397389,55875,0,0
001,108.0.1,1032077,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397384,55876,0,0
001,108.0.1,1032076,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,397381,55875,0,0
001,108.0.1,1032075,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397386,55876,0,0
001,108.0.1,1032074,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,397385,55875,0,0
001,108.0.1,1032073,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397388,55876,0,0
001,108.0.1,1032072,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,397387,55875,0,0
001,108.0.1,1032071,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397380,55876,0,0
001,108.0.1,1032070,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,397378,55875,0,0
001,108.0.1,1032069,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397379,55876,0,0
001,108.0.1,1032068,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,397376,55875,0,0
001,108.0.1,1032067,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397377,55876,0,0
001,108.0.1,1032066,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,397373,55875,0,0
001,108.0.1,1032065,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397389,55876,0,0
001,108.0.1,1032064,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,397372,55875,0,0
001,108.0.1,1032063,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397381,55876,0,0
001,108.0.1,1032062,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,397384,55875,0,0
001,108.0.1,1032061,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397385,55876,0,0
001,108.0.1,1032060,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,397386,55875,0,0
001,108.0.1,1032059,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397387,55876,0,0
001,108.0.1,1032058,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,397388,55875,0,0
001,108.0.1,1032057,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397378,55876,0,0
001,108.0.1,1032056,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,397380,55875,0,0
001,108.0.1,1032055,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397376,55876,0,0
001,108.0.1,1032054,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,397379,55875,0,0
001,108.0.1,1032053,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397373,55876,0,0
001,108.0.1,1032052,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,397377,55875,0,0
001,108.0.1,1032051,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397372,55876,0,0
001,108.0.1,1032050,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,397375,55875,0,0
001,108.0.1,1032049,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397374,55876,0,0
001,108.0.1,1032048,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,397381,55875,0,0
001,108.0.1,1032106,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397385,55876,0,0
001,108.0.1,1032105,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,397388,55875,0,0
001,108.0.1,1032104,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397387,55876,0,0
001,108.0.1,1032103,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,397380,55875,0,0
001,108.0.1,1032102,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397378,55876,0,0
001,108.0.1,1032046,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,397379,55875,0,0
001,108.0.1,1032045,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397376,55876,0,0
001,108.0.1,1032044,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,397377,55875,0,0
001,108.0.1,1032047,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397373,55877,0,0
001,108.0.1,1032110,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,397375,55875,0,0
001,108.0.1,1032111,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397372,55876,0,0
001,108.0.1,1032112,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,397374,55875,0,0
001,108.0.1,1032113,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397388,55877,0,0
001,108.0.1,1032114,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,397381,55875,0,0
001,108.0.1,1032116,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397385,55876,0,0
001,108.0.1,1032115,1 LIVINGSTON OLENTANGY TO RIVERSIDE HOSPITAL,,1,397380,55875,0,0
001,108.0.1,1032117,1 KENNY LIVINGSTON TO SAWMILL AND BETHEL,,1,397387,55877,0,0
002,108.0.1,1032495,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397433,55881,0,0
002,108.0.1,1032505,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397432,55882,0,0
002,108.0.1,1032494,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397430,55881,0,0
002,108.0.1,1032506,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397431,55882,0,0
002,108.0.1,1032493,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397429,55881,0,0
002,108.0.1,1032507,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397428,55882,0,0
002,108.0.1,1032492,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397435,55881,0,0
002,108.0.1,1032491,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397427,55882,0,0
002,108.0.1,1032490,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397436,55881,0,0
002,108.0.1,1032489,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397437,55882,0,0
002,108.0.1,1032488,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397438,55881,0,0
002,108.0.1,1032487,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397439,55882,0,0
002,108.0.1,1032486,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397434,55881,0,0
002,108.0.1,1032485,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397432,55882,0,0
002,108.0.1,1032484,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397433,55881,0,0
002,108.0.1,1032483,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397431,55882,0,0
002,108.0.1,1032482,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397430,55881,0,0
002,108.0.1,1032481,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397428,55882,0,0
002,108.0.1,1032480,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397429,55881,0,0
002,108.0.1,1032479,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397427,55882,0,0
002,108.0.1,1032478,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397440,55881,0,0
002,108.0.1,1032477,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397435,55882,0,0
002,108.0.1,1032476,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397437,55881,0,0
002,108.0.1,1032475,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397436,55882,0,0
002,108.0.1,1032474,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397439,55881,0,0
002,108.0.1,1032473,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397438,55882,0,0
002,108.0.1,1032472,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397432,55881,0,0
002,108.0.1,1032471,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397434,55882,0,0
002,108.0.1,1032470,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397431,55881,0,0
002,108.0.1,1032469,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397433,55882,0,0
002,108.0.1,1032468,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397428,55881,0,0
002,108.0.1,1032467,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397430,55882,0,0
002,108.0.1,1032466,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397427,55881,0,0
002,108.0.1,1032465,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397429,55882,0,0
002,108.0.1,1032464,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397435,55881,0,0
002,108.0.1,1032463,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397440,55882,0,0
002,108.0.1,1032462,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397436,55881,0,0
002,108.0.1,1032461,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397437,55882,0,0
002,108.0.1,1032460,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397438,55881,0,0
002,108.0.1,1032459,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397439,55882,0,0
002,108.0.1,1032458,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397434,55881,0,0
002,108.0.1,1032457,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397432,55882,0,0
002,108.0.1,1032456,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397433,55881,0,0
002,108.0.1,1032455,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397431,55882,0,0
002,108.0.1,1032454,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397430,55881,0,0
002,108.0.1,1032453,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397428,55882,0,0
002,108.0.1,1032452,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397429,55881,0,0
002,108.0.1,1032451,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397427,55882,0,0
002,108.0.1,1032450,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397440,55881,0,0
002,108.0.1,1032449,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397435,55882,0,0
002,108.0.1,1032448,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397437,55881,0,0
002,108.0.1,1032447,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397436,55882,0,0
002,108.0.1,1032446,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397439,55881,0,0
002,108.0.1,1032445,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397438,55882,0,0
002,108.0.1,1032444,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397432,55881,0,0
002,108.0.1,1032443,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397434,55882,0,0
002,108.0.1,1032442,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397431,55881,0,0
002,108.0.1,1032441,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397433,55882,0,0
002,108.0.1,1032500,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397428,55881,0,0
002,108.0.1,1032498,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397430,55882,0,0
002,108.0.1,1032497,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397427,55881,0,0
002,108.0.1,1032496,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397429,55882,0,0
002,108.0.1,1032499,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397435,55881,0,0
002,108.0.1,1032439,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397436,55882,0,0
002,108.0.1,1032438,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397437,55881,0,0
002,108.0.1,1032437,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397438,55882,0,0
002,108.0.1,1032440,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397439,55883,0,0
002,108.0.1,1032501,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397434,55882,0,0
002,108.0.1,1032502,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397432,55881,0,0
002,108.0.1,1032503,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397433,55882,0,0
002,108.0.1,1032504,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397431,55883,0,0
002,108.0.1,1032508,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397430,55882,0,0
002,108.0.1,1032510,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397428,55881,0,0
002,108.0.1,1032509,2 EAST MAIN NORTH HIGH TO HAMILTON ROAD,,0,397429,55882,0,0
002,108.0.1,1032511,2 EAST MAIN NORTH HIGH TO REYNOLDSBURG,,0,397427,55883,0,0
002,108.0.1,1032569,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397435,55892,0,0
002,108.0.1,1032576,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397427,55893,0,0
002,108.0.1,1032568,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397436,55892,0,0
002,108.0.1,1032577,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397437,55893,0,0
002,108.0.1,1032567,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397438,55892,0,0
002,108.0.1,1032578,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397439,55893,0,0
002,108.0.1,1032566,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397434,55892,0,0
002,108.0.1,1032565,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397432,55893,0,0
002,108.0.1,1032564,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397433,55892,0,0
002,108.0.1,1032563,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397431,55893,0,0
002,108.0.1,1032562,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397430,55892,0,0
002,108.0.1,1032561,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397428,55893,0,0
002,108.0.1,1032560,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397429,55892,0,0
002,108.0.1,1032559,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397427,55893,0,0
002,108.0.1,1032558,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397435,55892,0,0
002,108.0.1,1032557,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397437,55893,0,0
002,108.0.1,1032556,2 EAST MAIN NORTH HIGH TO HIGH AND FENWAY,,1,397436,55892,0,0
